Image,Model,Top1_Class,Top1_Confidence_%,Top5_Predictions
Shawon_4.jpg,EfficientNetB0,neck_brace,10.54,neck_brace (10.5%) | bow_tie (9.9%) | lab_coat (7.2%) | seat_belt (4.9%) | Windsor_tie (4.5%)
angle_0.jpg,EfficientNetB0,nipple,15.14,nipple (15.1%) | bonnet (6.3%) | ice_lolly (6.1%) | maraca (4.9%) | ear (4.1%)
angle_1.jpg,EfficientNetB0,neck_brace,36.56,neck_brace (36.6%) | bath_towel (9.4%) | nipple (3.4%) | bib (2.4%) | bonnet (2.3%)
angle_2.jpg,EfficientNetB0,Band_Aid,11.25,Band_Aid (11.2%) | nipple (8.4%) | face_powder (6.8%) | lipstick (3.2%) | bath_towel (3.1%)
angle_3.jpg,EfficientNetB0,bathing_cap,30.11,bathing_cap (30.1%) | bath_towel (28.3%) | shower_cap (21.0%) | bonnet (2.4%) | wig (1.3%)
angle_4.jpg,EfficientNetB0,bath_towel,24.28,bath_towel (24.3%) | nipple (7.4%) | diaper (4.0%) | bonnet (3.1%) | ear (2.9%)
angle_0.jpg,EfficientNetB0,nipple,15.31,nipple (15.3%) | ice_lolly (5.7%) | maraca (4.7%) | bonnet (4.7%) | ear (4.1%)
angle_1.jpg,EfficientNetB0,bath_towel,79.7,bath_towel (79.7%) | shower_cap (5.5%) | bonnet (5.4%) | diaper (0.9%) | cowboy_hat (0.4%)
angle_2.jpg,EfficientNetB0,bath_towel,16.78,bath_towel (16.8%) | Band_Aid (6.7%) | nipple (6.1%) | shower_cap (5.1%) | diaper (5.0%)
angle_3.jpg,EfficientNetB0,diaper,22.17,diaper (22.2%) | bath_towel (14.5%) | Band_Aid (7.3%) | nipple (4.7%) | ice_lolly (3.9%)
angle_4.jpg,EfficientNetB0,bath_towel,66.95,bath_towel (67.0%) | bonnet (6.4%) | diaper (2.9%) | shower_cap (2.4%) | nipple (1.7%)
angle_0.jpg,EfficientNetB0,seat_belt,9.16,seat_belt (9.2%) | ski_mask (8.4%) | bonnet (5.7%) | abaya (5.1%) | stole (4.8%)
angle_1.jpg,EfficientNetB0,nipple,21.76,nipple (21.8%) | bath_towel (13.4%) | diaper (7.5%) | bib (3.5%) | Band_Aid (3.4%)
angle_2.jpg,EfficientNetB0,nipple,12.74,nipple (12.7%) | Band_Aid (11.5%) | bonnet (4.9%) | stethoscope (4.0%) | diaper (3.0%)
angle_3.jpg,EfficientNetB0,nipple,14.36,nipple (14.4%) | Band_Aid (9.8%) | maraca (3.9%) | bath_towel (3.1%) | shower_cap (1.9%)
angle_4.jpg,EfficientNetB0,nipple,12.33,nipple (12.3%) | Band_Aid (10.7%) | stethoscope (2.8%) | shower_cap (2.5%) | ice_lolly (2.4%)
